,Fresh,Rotten,General,freq_fresh,freq_rot,freq_total,rel_fresh,rel_rot
sidewalk,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
signifies,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
signpost,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sillier,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
silt,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
simpatico,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
simpleminded,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
simpleton,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
simplified,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
simultaneous,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sinfully,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
singh,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
singleton,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
sitcommy,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sitter,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sitting,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
sizable,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skateboard,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skeletor,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sketch,0.0,8.0,8,0.0,0.006083881516407468,0.006083881516407468,0.0,0.01598976654940838
sketchy,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
skimming,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skimps,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skimpy,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skinwalkers,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skit,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
skyline,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skyscraper,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
skywalker,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slackly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slackness,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slam,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slapdash,0.0,8.0,8,0.0,0.006083881516407468,0.006083881516407468,0.0,0.01598976654940838
slapping,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slapsticky,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slashed,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slaughterhouse,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slavish,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sleazily,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sleazy,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
sleekly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sleepwalking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slide,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sliding,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slipping,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slipshod,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slipstream,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sliver,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slog,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sloppily,0.0,9.0,9,0.0,0.006844366705958401,0.006844366705958401,0.0,0.017988487368084425
slot,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slouching,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
slowest,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sluggishly,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
slumming,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
smacking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smarm,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smattering,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smigel,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smirking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smithsonian,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smokin,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smolder,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smolderingly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smother,0.0,9.0,9,0.0,0.006844366705958401,0.006844366705958401,0.0,0.017988487368084425
smothered,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
smothering,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smugness,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smurfaholics,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
smurfs,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
smutty,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
snail,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
snatched,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sneer,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
snitch,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
snl,0.0,6.0,6,0.0,0.0045629111373056,0.0045629111373056,0.0,0.011992324912056283
snootchie,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
snooze,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
snout,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
socializing,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sock,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
sod,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sodden,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
soggy,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
sole,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
soleil,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
soloist,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
solved,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
solves,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
somethings,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sonja,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sop,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sophomoric,0.0,8.0,8,0.0,0.006083881516407468,0.006083881516407468,0.0,0.01598976654940838
soraya,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sorcery,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sordidly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sore,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
soulless,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
sour,0.0,9.0,9,0.0,0.006844366705958401,0.006844366705958401,0.0,0.017988487368084425
southland,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
southpaw,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
souza,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spaceballs,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spader,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
spandex,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spangled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spanglish,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sparking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spartan,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
specie,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
spector,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
speechifying,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
speedy,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
spelunking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spend,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spenser,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spent,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sphere,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spidey,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spineless,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spit,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
splashy,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
splatterfest,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spoofery,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spookiness,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sporadic,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
sportsmanlike,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spousal,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sprawl,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spreading,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sprinkled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sprulock,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spunky,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
spurt,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
squall,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
squandered,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
squandering,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
squanders,0.0,30.0,30,0.0,0.022814555686528005,0.022814555686528005,0.0,0.059961624560281424
squeakquel,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
squib,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
squirrel,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
squished,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stack,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stagey,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
staginess,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
stagy,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
stale,0.0,27.0,27,0.0,0.020533100117875205,0.020533100117875205,0.0,0.05396546210425328
stalingrad,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stallion,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
standalone,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stanely,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
starbuck,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stare,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stargate,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
staring,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
starman,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
starved,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
statistician,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
staunchest,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stealth,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
steely,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
steep,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
stem,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stepford,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stepmom,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stepped,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stereotypically,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stereotyping,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stew,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sticky,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stiffly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stifled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stilted,0.0,9.0,9,0.0,0.006844366705958401,0.006844366705958401,0.0,0.017988487368084425
stinker,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
stint,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stitutes,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stomp,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
stonehearst,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stoning,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stooge,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
storage,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stormbreaker,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strained,0.0,5.0,5,0.0,0.0038024259477546676,0.0038024259477546676,0.0,0.009993604093380237
straining,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stranding,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strangerland,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strangled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strated,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stratton,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
streamlines,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strikeout,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strings,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stripe,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
stripper,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
striptease,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
striver,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
strives,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
structurally,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stuber,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
studying,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stumped,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stunted,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stupidity,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stutter,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
styled,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
stylist,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sub,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
submergence,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
submission,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
subplot,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
subplots,0.0,9.0,9,0.0,0.006844366705958401,0.006844366705958401,0.0,0.017988487368084425
subscribe,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
substitute,0.0,9.0,9,0.0,0.006844366705958401,0.006844366705958401,0.0,0.017988487368084425
subtextual,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
subtitle,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suburbicon,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suck,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
sucking,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sudden,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
suddenly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suds,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suffered,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suggested,0.0,3.0,3,0.0,0.0022814555686528,0.0022814555686528,0.0,0.005996162456028142
suggestive,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sunlit,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
superbabies,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
supercross,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
superficially,0.0,4.0,4,0.0,0.003041940758203734,0.003041940758203734,0.0,0.00799488327470419
superfly,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
supergirl,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
superwoman,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
supplanted,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
supposed,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
surfer,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
surgical,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
surprised,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
surrogate,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suspend,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suspenseless,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suspension,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
sustainable,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sustains,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sutra,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
suu,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swagger,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swallowed,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swamped,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swanson,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sway,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swayze,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
sweepstakes,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swept,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swimfan,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
switchback,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
swordfish,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
symbolic,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
synchronicity,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
syrupy,0.0,7.0,7,0.0,0.005323396326856534,0.005323396326856534,0.0,0.013991045730732331
tag,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tagline,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tahiti,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
taker,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tales,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
talker,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
talkiness,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
talyor,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tamped,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
taraji,0.0,2.0,2,0.0,0.001520970379101867,0.001520970379101867,0.0,0.003997441637352095
targeted,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
tarnish,0.0,1.0,1,0.0,0.0007604851895509335,0.0007604851895509335,0.0,0.0019987208186760474
